user_id,age,income_monthly,expenses_monthly,debt_amount,dti_ratio,savings,asset_value,credit_score,risk_tolerance,investment_experience,employment_status,education_level,financial_goal,payment_behavior,default_history,risk_score,investment_growth_potential,loan_default_probability
2621,28,36069.59,27150.37,14769.48,0.034,448925.85,1321704.04,693,8,2.7,Self-Employed,High School,Home Purchase,0.65,0,1.5,13.99,0.218
2622,32,187861.5,75758.19,46659.43,0.021,0.0,93648.36,580,5,5.5,Employed,Bachelor,Home Purchase,0.936,0,1.4,11.15,0.112
2623,43,61839.6,43723.08,18712.69,0.025,91510.87,419698.64,823,8,2.4,Student,Bachelor,Education,0.353,0,1.5,13.43,0.26
2624,23,366336.81,360719.06,39599.68,0.009,343909.96,756482.29,701,6,4.0,Employed,Bachelor,Education,0.792,0,1.1,5.86,0.106
2625,29,210246.02,117278.61,61845.6,0.025,169742.4,304579.49,580,10,4.7,Employed,Bachelor,Wealth Building,0.871,0,1.6,17.25,0.131
2626,38,72176.85,41490.98,258397.56,0.298,0.0,0.0,636,6,2.2,Employed,PhD,Education,0.618,0,2.4,11.64,0.33
2627,29,242004.46,197137.92,0.0,0.0,2621748.71,5184426.58,536,4,2.3,Self-Employed,College,Emergency Fund,0.803,0,3.1,5.96,0.148
2628,47,103517.8,48506.35,44781.31,0.036,430776.56,1427362.58,536,10,0.7,Employed,High School,Home Purchase,0.579,0,3.5,14.52,0.251
2629,46,179322.58,108505.71,175000.1,0.081,284362.43,597454.41,770,3,0.8,Retired,College,Home Purchase,0.846,1,2.0,5.74,0.12
2630,47,138595.23,109416.25,249886.02,0.15,23876.03,843366.58,560,9,7.1,Self-Employed,Bachelor,Retirement,0.569,0,2.5,9.25,0.287
2631,41,54586.96,33017.31,251276.62,0.384,30333.58,1326429.18,516,5,5.5,Employed,Bachelor,Retirement,0.511,0,3.3,8.7,0.431
2632,44,62913.44,41812.56,79598.82,0.105,392658.78,393036.79,713,10,0.0,Employed,Bachelor,Emergency Fund,0.839,0,1.2,10.07,0.172
2633,35,203002.3,164762.32,8406.08,0.003,51163.78,216008.1,815,10,6.1,Employed,High School,Retirement,0.756,0,1.0,14.81,0.102
2634,29,78093.12,59603.16,94923.34,0.101,67882.68,157545.47,765,4,0.1,Retired,Master,Wealth Building,0.728,0,1.1,8.6,0.185
2635,29,74417.48,55070.63,170825.85,0.191,195856.54,446715.85,850,6,1.8,Student,College,Wealth Building,0.781,0,1.0,3.5,0.187
2636,19,50585.19,32836.45,55211.85,0.091,37757.32,226120.75,850,4,0.2,Employed,College,Home Purchase,0.834,0,1.0,4.27,0.141
2637,31,132789.35,100323.57,342690.8,0.215,522427.27,1839492.59,559,6,10.4,Employed,Bachelor,Wealth Building,0.543,0,3.3,10.03,0.322
2638,32,418221.9,284993.18,0.0,0.0,865441.99,2395753.59,618,10,10.8,Self-Employed,College,Retirement,0.756,0,2.6,14.16,0.129
2639,33,46757.36,35941.02,0.0,0.0,167074.09,740742.06,492,8,2.8,Employed,Bachelor,Emergency Fund,0.926,0,1.8,8.45,0.163
2640,60,100403.63,62798.47,141468.67,0.117,739514.82,1173700.9,533,8,1.5,Self-Employed,Bachelor,Wealth Building,0.635,0,3.2,10.45,0.268
2641,27,265283.51,178433.58,105690.83,0.033,536.41,2618.02,757,6,2.2,Employed,College,Home Purchase,0.777,0,1.6,10.15,0.115
2642,32,93363.06,51490.32,177438.74,0.158,602859.51,2768046.61,677,1,4.3,Unemployed,College,Home Purchase,0.971,0,1.2,5.7,0.152
2643,56,135490.97,94132.2,83564.15,0.051,0.0,0.0,795,1,0.8,Employed,Bachelor,Retirement,0.812,0,1.0,3.44,0.12
2644,28,46925.88,27139.57,0.0,0.0,13004.01,860368.44,563,3,1.7,Employed,College,Wealth Building,0.843,0,1.7,7.24,0.171
2645,24,133227.7,70996.11,4950.23,0.003,9041.87,88877.15,595,2,4.0,Employed,College,Retirement,0.758,0,1.7,12.65,0.164
2646,33,86595.14,63976.42,0.0,0.0,475243.22,1006948.49,709,1,1.5,Employed,Bachelor,Home Purchase,0.604,0,1.5,3.66,0.193
2647,28,196813.33,144049.83,0.0,0.0,22694.6,56374.34,755,1,0.1,Employed,College,Emergency Fund,0.569,0,2.0,5.61,0.172
2648,45,226651.81,185272.23,36346.79,0.013,1020946.58,1189640.21,486,6,2.1,Self-Employed,Bachelor,Wealth Building,0.803,0,2.0,11.45,0.167
2649,36,604825.07,384264.21,0.0,0.0,2398982.64,10380191.71,625,7,4.0,Employed,Bachelor,Emergency Fund,0.809,0,1.4,15.84,0.102
2650,24,148114.84,112746.19,198226.98,0.112,266264.3,912433.36,689,8,11.3,Self-Employed,Master,Wealth Building,0.607,0,1.8,16.18,0.228
2651,38,124002.55,97046.83,26699.73,0.018,0.0,0.0,728,3,0.1,Employed,Master,Home Purchase,0.761,0,1.1,2.02,0.139
2652,36,113104.68,86719.17,47883.56,0.035,17062.5,25685.54,748,1,2.3,Student,College,Wealth Building,0.829,0,1.0,4.58,0.124
2653,21,77094.22,44417.99,0.0,0.0,11453.07,412481.11,642,5,1.8,Employed,High School,Home Purchase,0.583,0,1.8,8.15,0.218
2654,39,125108.76,90379.13,21060.69,0.014,1029103.3,3191296.04,526,8,0.8,Employed,Bachelor,Education,0.598,0,2.4,12.36,0.234
2655,39,80275.44,60577.54,0.0,0.0,75352.54,1487927.72,457,4,3.0,Employed,Bachelor,Home Purchase,0.724,0,2.4,4.4,0.218
2656,21,111070.75,77869.12,356440.5,0.267,742215.63,4546681.97,631,2,0.5,Employed,College,Home Purchase,0.843,0,1.9,7.57,0.24
2657,22,248281.45,96091.96,321737.88,0.108,596922.21,1635436.8,621,9,1.0,Employed,Bachelor,Wealth Building,0.806,0,1.7,11.02,0.17
2658,31,48796.81,35332.47,24738.87,0.042,286274.48,751223.41,570,9,4.6,Student,Bachelor,Emergency Fund,0.595,0,2.2,15.3,0.259
2659,28,219238.4,226227.64,0.0,0.0,1241050.26,3077457.17,739,3,1.9,Employed,Bachelor,Home Purchase,0.53,0,1.5,6.35,0.185
2660,40,248197.62,160334.2,69376.12,0.023,1367485.37,5890710.75,535,7,15.2,Employed,Bachelor,Wealth Building,0.749,0,2.0,13.87,0.173
2661,30,90885.16,53693.9,30318.28,0.028,152425.65,247732.66,583,1,1.5,Self-Employed,High School,Home Purchase,0.867,0,2.6,3.93,0.153
2662,33,22352.68,16898.68,0.0,0.0,112164.81,1599003.23,766,8,1.9,Employed,High School,Retirement,0.585,0,1.2,12.45,0.219
2663,24,64506.72,48177.27,110740.47,0.143,506074.47,2506757.35,572,8,1.1,Self-Employed,College,Retirement,0.687,0,2.2,15.91,0.265
2664,44,244726.41,215092.56,99676.29,0.034,586389.42,807677.17,682,3,0.8,Unemployed,High School,Retirement,0.444,0,2.0,-1.15,0.235
2665,27,97148.14,49673.77,0.0,0.0,2741.17,60569.55,649,5,7.7,Self-Employed,Master,Retirement,0.866,0,1.2,11.95,0.125
2666,24,49044.75,39711.88,0.0,0.0,90019.78,320991.5,674,4,4.1,Employed,High School,Emergency Fund,0.596,0,1.6,7.7,0.218
2667,35,69331.7,54672.44,134821.31,0.162,785829.32,5350530.13,738,7,1.2,Employed,High School,Home Purchase,0.845,1,2.4,8.58,0.184
2668,45,177803.45,120671.29,0.0,0.0,1410191.26,3117710.47,682,7,3.6,Employed,College,Retirement,0.898,0,1.0,3.22,0.093
2669,39,144742.78,108673.33,0.0,0.0,80104.55,235842.24,511,8,10.1,Employed,Bachelor,Wealth Building,0.768,0,2.1,16.24,0.177
2670,29,83512.16,71354.34,83442.95,0.083,18296.16,49181.8,528,5,0.2,Employed,Bachelor,Retirement,0.829,0,3.5,6.24,0.202
2671,30,76360.66,63444.05,1127379.2,1.23,245642.6,349821.78,679,5,0.9,Unemployed,Bachelor,Education,0.478,0,4.3,4.46,0.733
2672,21,75039.45,39661.89,21419.91,0.024,81552.19,387612.76,558,8,0.7,Employed,Master,Education,0.913,0,1.6,9.96,0.149
2673,54,51756.89,42597.15,10822.65,0.017,105312.86,123971.23,745,5,6.1,Employed,Bachelor,Emergency Fund,0.925,0,1.0,8.68,0.108
2674,50,305823.37,211108.86,40413.12,0.011,173937.09,695569.37,680,1,0.6,Employed,High School,Education,0.754,0,1.3,-2.43,0.127
2675,37,78776.95,56004.98,0.0,0.0,587814.67,855993.13,478,3,1.1,Employed,Bachelor,Wealth Building,0.927,0,1.9,5.32,0.152
2676,34,231424.96,164538.42,12481.61,0.004,586399.5,1682487.61,838,2,2.4,Employed,Master,Retirement,0.61,0,1.3,6.42,0.138
2677,23,286336.0,193982.21,13460.81,0.004,2680630.69,4589968.37,613,10,2.9,Unemployed,High School,Education,0.334,0,2.5,11.31,0.268
2678,33,198554.25,174480.76,0.0,0.0,1166086.36,1824215.22,629,5,5.0,Employed,College,Education,0.723,0,1.6,9.76,0.155
2679,43,72974.53,50165.78,21997.53,0.025,248985.86,374373.12,692,8,1.6,Unemployed,Bachelor,Emergency Fund,0.433,0,1.9,10.61,0.262
2680,42,130955.27,69677.12,23808.81,0.015,0.0,0.0,641,9,2.3,Self-Employed,College,Education,0.675,0,1.7,14.78,0.183
2681,30,97057.91,62211.26,0.0,0.0,0.0,0.0,746,9,10.1,Retired,Bachelor,Retirement,0.715,0,1.4,15.19,0.148
2682,43,52439.15,38112.99,0.0,0.0,4434.27,898331.57,548,1,1.1,Employed,Master,Home Purchase,0.627,0,2.2,5.43,0.236
2683,46,123877.88,109555.39,23049.1,0.016,145288.22,714466.85,764,1,0.9,Employed,High School,Retirement,0.521,1,2.6,1.99,0.202
2684,35,43246.52,34184.83,100530.75,0.194,16531.02,33575.54,718,1,3.7,Employed,Bachelor,Education,0.994,1,2.2,10.26,0.169
2685,44,226698.35,129766.61,36091.44,0.013,253493.8,718747.54,572,1,4.4,Student,College,Education,0.404,0,3.2,3.4,0.266
2686,51,71308.29,76498.0,50035.37,0.058,19866.93,37053.38,675,9,1.6,Self-Employed,High School,Education,0.78,0,1.4,9.25,0.176
2687,54,113642.38,84063.12,0.0,0.0,776244.59,2314437.82,771,1,0.7,Employed,Bachelor,Emergency Fund,0.519,0,2.2,2.56,0.197
2688,28,120367.1,107284.23,0.0,0.0,87009.16,350130.65,702,7,4.5,Employed,High School,Wealth Building,0.537,0,2.6,8.58,0.206
2689,39,82352.7,55772.78,0.0,0.0,280123.59,864015.44,664,6,3.3,Employed,Bachelor,Retirement,0.794,0,1.3,5.42,0.148
2690,42,148848.7,116102.57,0.0,0.0,58308.27,124931.05,712,9,6.3,Employed,College,Education,0.912,0,1.0,15.82,0.086
2691,34,70796.68,58472.42,0.0,0.0,138209.18,275531.94,720,9,5.6,Employed,High School,Home Purchase,0.88,0,1.0,4.1,0.112
2692,47,181662.91,160359.16,146419.75,0.067,1017155.57,4104972.99,599,4,0.7,Employed,High School,Emergency Fund,0.787,0,1.7,3.69,0.172
2693,35,38476.93,33036.5,27824.65,0.06,36285.4,53446.68,665,9,5.4,Employed,Master,Wealth Building,0.86,0,2.3,9.15,0.171
2694,33,107846.66,89602.19,45956.66,0.036,246502.89,611294.14,734,6,0.6,Employed,College,Education,0.732,0,1.2,8.22,0.157
2695,21,383559.6,250363.54,0.0,0.0,3108330.21,4999746.31,663,5,6.0,Student,College,Retirement,0.84,0,1.2,2.92,0.096
2696,18,49009.43,30103.46,86315.11,0.147,5214.33,271278.52,578,9,4.4,Self-Employed,Bachelor,Home Purchase,0.747,0,2.1,14.35,0.254
2697,31,61425.39,46062.35,8590.67,0.012,411381.51,662625.75,678,7,2.5,Self-Employed,Bachelor,Emergency Fund,0.924,0,1.0,11.73,0.117
2698,18,141454.8,118817.67,0.0,0.0,183731.99,835445.91,610,9,3.1,Retired,High School,Retirement,0.58,0,2.0,7.14,0.211
2699,47,111938.76,74617.47,5514.27,0.004,484309.43,1902181.86,708,5,0.3,Employed,Master,Retirement,0.731,1,2.4,7.24,0.15
2700,43,126177.01,108483.94,84636.2,0.056,282944.15,970589.01,792,4,0.1,Employed,PhD,Emergency Fund,0.774,0,1.0,7.11,0.135
2701,41,139028.05,127612.81,0.0,0.0,143412.29,272153.64,717,10,1.2,Self-Employed,Bachelor,Retirement,0.964,1,1.9,14.92,0.071
2702,46,153937.97,86598.09,97930.59,0.053,55956.63,467641.25,567,3,5.2,Employed,Bachelor,Home Purchase,0.85,0,1.7,2.68,0.159
2703,32,214655.54,123311.43,0.0,0.0,654000.39,2016500.88,680,5,1.9,Employed,Master,Home Purchase,0.589,1,3.7,2.61,0.181
2704,37,131514.59,89291.01,471757.39,0.299,184527.72,620311.15,392,9,0.8,Employed,Bachelor,Retirement,0.922,0,3.7,15.39,0.281
2705,31,83376.32,62210.57,70129.22,0.07,163677.82,366540.02,640,3,5.4,Employed,Master,Education,0.573,0,2.0,4.73,0.247
2706,46,158071.32,98212.07,135908.85,0.072,1857803.36,9087645.56,744,1,0.8,Employed,High School,Retirement,0.743,0,1.2,1.31,0.156
2707,18,373217.77,336952.35,0.0,0.0,817873.54,2340554.4,690,2,5.1,Employed,Bachelor,Education,0.848,0,1.1,7.93,0.088
2708,46,89963.24,68696.83,49243.24,0.046,792624.28,3730190.62,661,10,1.8,Employed,PhD,Retirement,0.433,0,2.1,8.9,0.273
2709,18,49902.65,35227.14,80597.85,0.135,193521.08,201113.39,850,5,1.9,Employed,College,Wealth Building,0.674,0,1.0,6.64,0.206
2710,32,214262.35,103834.44,317190.19,0.123,69912.26,265450.71,479,3,1.0,Student,College,Home Purchase,0.957,1,3.3,7.65,0.168
2711,24,90738.15,45607.5,7158.15,0.007,155875.74,486388.95,501,6,6.9,Retired,Bachelor,Retirement,0.884,0,1.9,6.69,0.159
2712,33,21571.57,16009.37,90546.27,0.35,99054.71,403991.12,698,8,0.3,Self-Employed,Master,Home Purchase,0.904,0,1.6,8.14,0.28
2713,29,178652.02,67907.54,506655.58,0.236,833811.83,1901508.04,739,6,0.5,Retired,College,Emergency Fund,0.667,0,1.7,4.35,0.243
2714,31,67864.63,57813.58,79382.58,0.097,0.0,0.0,743,10,3.0,Employed,Master,Wealth Building,0.907,0,1.0,10.69,0.139
2715,40,92653.93,62659.72,311942.13,0.281,106627.94,534233.12,592,9,5.7,Self-Employed,Bachelor,Education,0.568,0,3.4,16.9,0.342
2716,37,124540.5,147762.81,31913.61,0.021,373743.7,1372080.08,565,6,0.3,Employed,PhD,Emergency Fund,0.786,0,1.8,11.87,0.171
2717,44,112797.54,118007.37,57985.75,0.043,0.0,0.0,550,5,4.0,Self-Employed,Bachelor,Wealth Building,0.659,0,2.2,9.26,0.224
2718,39,162205.0,109128.71,61915.43,0.032,1128967.95,4290799.35,682,4,4.1,Employed,Bachelor,Emergency Fund,0.459,1,3.5,9.13,0.24
2719,19,72777.31,49783.28,6518.56,0.007,46871.19,173191.62,551,2,2.6,Self-Employed,Master,Home Purchase,0.781,0,1.9,6.32,0.184
2720,58,141375.4,120075.39,18616.85,0.011,173753.11,467320.85,761,6,2.0,Employed,College,Wealth Building,0.848,0,1.4,6.48,0.099
2721,18,82315.72,78650.68,19992.75,0.02,10628.91,552181.52,647,2,1.2,Employed,Master,Emergency Fund,0.76,0,2.3,4.8,0.17
2722,38,165572.98,75219.08,136225.39,0.069,1855535.7,8516218.39,579,5,1.3,Self-Employed,College,Education,0.883,0,1.6,3.26,0.151
2723,42,151866.52,65612.97,0.0,0.0,1105306.13,2622861.38,580,1,3.4,Self-Employed,High School,Wealth Building,0.703,0,1.9,1.31,0.179
2724,37,51287.02,31115.57,143222.28,0.233,305462.93,1459977.2,496,3,0.2,Employed,Bachelor,Wealth Building,0.684,0,3.3,4.34,0.325
2725,32,211121.16,166239.05,82787.84,0.033,1318224.48,1389838.81,570,10,2.6,Self-Employed,College,Emergency Fund,0.913,0,1.6,9.64,0.123
2726,49,67834.46,52539.89,0.0,0.0,270948.45,649281.93,594,5,1.0,Employed,Bachelor,Retirement,0.863,0,1.5,3.17,0.148
2727,46,173796.52,149545.95,136503.14,0.065,1167767.71,1784808.71,690,7,1.9,Self-Employed,Bachelor,Education,0.877,0,1.9,7.31,0.124
2728,34,127656.85,66387.36,0.0,0.0,502984.37,1503309.15,640,8,2.5,Employed,College,Education,0.868,1,2.5,14.17,0.12
2729,30,357442.07,126026.36,0.0,0.0,348793.77,1806566.18,564,7,6.5,Self-Employed,High School,Emergency Fund,0.909,0,1.5,16.42,0.1
2730,26,84421.2,69960.03,0.0,0.0,800077.72,3739141.81,527,7,2.6,Employed,Bachelor,Home Purchase,0.5,0,3.7,9.7,0.268
2731,27,77302.24,44508.36,50810.11,0.055,1082406.53,4449808.99,626,2,0.8,Student,Master,Home Purchase,0.923,0,1.3,5.63,0.141
2732,34,97382.94,38683.11,199173.52,0.17,6216.97,30503.33,444,6,0.2,Employed,Master,Retirement,0.717,0,2.8,5.93,0.286
2733,18,79839.54,57624.95,60402.66,0.063,310958.35,614005.46,618,5,3.0,Employed,High School,Retirement,0.749,0,1.7,1.78,0.198
2734,34,172811.96,141528.91,63440.9,0.031,126057.02,953957.04,761,9,2.4,Employed,PhD,Emergency Fund,0.971,0,1.0,9.0,0.065
2735,43,31843.31,21707.31,45908.58,0.12,20199.01,62269.83,629,10,3.3,Employed,College,Home Purchase,0.92,0,1.4,12.25,0.19
2736,29,47212.89,29806.57,118711.38,0.21,155616.87,727920.44,665,4,1.8,Employed,College,Education,0.594,0,2.1,6.85,0.305
2737,34,46748.52,31606.47,39292.98,0.07,0.0,20508.62,653,7,5.2,Self-Employed,High School,Home Purchase,0.65,0,1.8,10.81,0.236
2738,38,191993.22,123722.84,158963.74,0.069,416643.78,2075828.72,511,8,7.6,Employed,College,Emergency Fund,0.702,0,2.3,12.45,0.218
2739,39,326906.46,162731.73,0.0,0.0,1234310.61,4207744.77,825,6,0.1,Employed,Bachelor,Home Purchase,0.71,0,1.0,5.84,0.1
2740,32,91755.76,54392.62,0.0,0.0,362820.62,2159087.99,609,3,4.1,Employed,Bachelor,Wealth Building,0.511,0,2.1,7.58,0.243
2741,52,87712.95,68257.51,19299.82,0.018,180517.22,444131.31,649,5,0.1,Employed,Master,Emergency Fund,0.738,0,2.2,2.46,0.174
2742,35,103677.1,77576.57,19951.98,0.016,680187.4,1926355.51,584,1,1.8,Employed,Bachelor,Wealth Building,0.543,0,2.2,5.79,0.242
2743,21,222640.76,161461.08,0.0,0.0,841969.04,3375829.21,763,8,1.9,Unemployed,College,Emergency Fund,0.818,0,1.0,8.67,0.092
2744,31,51578.12,28405.5,0.0,0.0,24018.52,100176.48,504,2,3.6,Employed,Bachelor,Education,0.605,0,2.4,11.49,0.254
2745,47,116641.25,78473.26,119065.23,0.085,258021.75,2353526.21,780,10,1.3,Employed,High School,Emergency Fund,0.715,1,3.3,11.21,0.169
2746,47,195367.63,72958.13,54800.57,0.023,66729.46,314909.98,619,7,5.2,Employed,Bachelor,Emergency Fund,0.648,0,1.8,9.64,0.19
2747,18,140191.68,101887.32,38029.16,0.023,61402.03,274448.21,596,9,1.3,Unemployed,College,Emergency Fund,0.624,0,2.0,9.44,0.21
2748,32,112725.07,103067.76,145809.72,0.108,234397.22,251466.31,587,1,1.3,Self-Employed,High School,Emergency Fund,0.837,0,1.8,1.72,0.188
2749,29,198934.77,95265.92,32621.88,0.014,1695310.75,2843762.02,830,4,0.8,Retired,College,Retirement,0.771,0,1.0,7.7,0.099
2750,42,14879.47,9107.88,49010.94,0.274,62342.94,186055.56,489,7,3.5,Employed,Master,Wealth Building,0.86,0,2.5,10.1,0.321
2751,23,158659.03,118893.69,242614.23,0.127,345325.51,982044.31,596,9,0.2,Student,Bachelor,Emergency Fund,0.902,0,1.6,13.58,0.166
2752,50,62451.59,55452.42,0.0,0.0,323618.21,1240610.92,520,2,1.4,Self-Employed,Master,Emergency Fund,0.663,0,2.2,5.57,0.228
2753,20,27407.09,17342.28,279048.91,0.848,220937.51,855472.35,468,2,0.9,Unemployed,Bachelor,Retirement,0.815,0,3.9,4.06,0.554
2754,33,141187.18,84170.5,0.0,0.0,235843.26,899678.52,780,6,0.8,Employed,PhD,Home Purchase,0.621,0,1.1,9.01,0.159
2755,22,258218.39,104491.05,0.0,0.0,890003.79,3145283.5,647,3,0.2,Self-Employed,College,Retirement,0.972,0,1.0,8.18,0.07
2756,41,89660.54,64153.53,288484.95,0.268,345818.02,668977.49,533,4,0.6,Employed,Bachelor,Retirement,0.806,0,2.4,7.79,0.28
2757,18,192338.51,193552.44,45155.81,0.02,620196.49,2819696.83,732,3,1.8,Employed,College,Retirement,0.377,0,1.8,6.23,0.243
2758,33,305161.0,226308.55,204987.22,0.056,747114.38,1411171.18,609,1,2.1,Employed,High School,Emergency Fund,0.404,0,2.4,4.82,0.267
2759,33,247815.58,172642.74,0.0,0.0,917655.57,1747404.35,585,6,0.9,Self-Employed,Master,Retirement,0.709,0,1.8,4.51,0.164
2760,26,311132.82,232824.53,23180.05,0.006,732584.49,2412063.56,707,2,3.2,Retired,Bachelor,Retirement,0.549,0,1.6,12.79,0.18
2761,47,165957.87,115894.39,24175.55,0.012,213119.11,1133150.11,607,2,1.2,Self-Employed,Master,Retirement,0.552,0,2.1,5.7,0.221
2762,52,104068.39,60156.51,5707.54,0.005,85062.96,165679.96,553,7,1.4,Self-Employed,College,Emergency Fund,0.803,0,1.8,11.07,0.167
2763,30,32164.67,26487.35,0.0,0.0,219774.02,548909.99,719,5,4.6,Self-Employed,Bachelor,Education,0.312,0,2.0,8.7,0.303
2764,36,83096.37,60981.45,318975.06,0.32,403281.08,924466.17,635,8,2.4,Self-Employed,College,Education,0.831,0,2.0,3.81,0.271
2765,28,54705.93,38438.68,25235.83,0.038,29941.51,61854.35,724,2,9.2,Employed,High School,Home Purchase,0.752,0,1.2,7.3,0.172
2766,22,451197.26,249825.71,0.0,0.0,901747.99,2513543.17,609,10,1.3,Employed,Master,Emergency Fund,0.393,1,3.5,12.4,0.238
2767,23,87280.29,78161.78,52757.83,0.05,441718.28,1681807.92,751,8,5.3,Self-Employed,Bachelor,Retirement,0.529,0,1.5,9.67,0.225
2768,24,107607.26,86054.11,24092.98,0.019,0.0,375114.81,651,7,4.0,Employed,PhD,Retirement,0.858,0,1.3,8.02,0.132
2769,47,145225.03,89612.83,0.0,0.0,0.0,82620.71,755,10,6.6,Self-Employed,College,Retirement,0.697,0,1.1,13.8,0.141
2770,39,101775.2,86536.78,0.0,0.0,259449.27,589024.19,752,8,9.4,Self-Employed,PhD,Education,0.591,0,1.3,16.53,0.183
2771,25,323364.59,202220.69,0.0,0.0,1110755.05,5026180.72,773,3,0.0,Employed,Bachelor,Retirement,0.708,0,1.0,8.28,0.113
2772,26,63840.65,37199.91,119990.19,0.157,196647.25,900155.21,656,8,0.3,Student,Bachelor,Retirement,0.67,0,1.9,10.15,0.256
2773,25,113122.35,66294.73,0.0,0.0,368269.32,1500126.76,688,6,3.4,Employed,College,Education,0.946,0,1.0,7.48,0.088
2774,18,58704.44,25497.67,41124.79,0.058,0.0,248480.74,626,2,1.5,Employed,Master,Retirement,0.906,0,1.4,3.15,0.155
2775,40,39182.45,30199.14,16239.2,0.035,9287.38,30282.28,560,6,5.1,Employed,Master,Home Purchase,0.613,0,2.2,10.36,0.259
2776,33,64328.73,27360.83,93121.7,0.121,39833.59,139996.29,850,5,0.0,Student,Bachelor,Wealth Building,0.42,0,1.4,7.17,0.271
2777,52,96189.38,49608.08,0.0,0.0,241541.36,1070278.41,574,3,4.9,Retired,Bachelor,Home Purchase,0.697,0,1.9,8.27,0.194
2778,18,73093.04,28408.47,0.0,0.0,118366.13,2446876.87,740,1,0.4,Employed,Bachelor,Emergency Fund,0.913,0,1.0,1.4,0.097
2779,43,60797.58,41773.38,14275.07,0.02,74047.59,290625.21,722,7,1.0,Employed,Bachelor,Home Purchase,0.589,0,1.5,10.6,0.211
2780,44,36885.65,24988.25,25915.44,0.059,43634.79,189949.45,668,2,10.4,Employed,PhD,Home Purchase,0.635,0,1.7,9.85,0.238
2781,45,93136.93,60631.73,7281.64,0.007,129993.08,640060.85,634,1,0.2,Employed,College,Education,0.859,0,1.3,1.39,0.135
2782,37,34430.42,18716.84,0.0,0.0,50156.24,179580.05,635,1,1.3,Employed,Bachelor,Emergency Fund,0.931,0,1.1,-2.01,0.135
2783,44,168053.75,88087.89,14415.25,0.007,0.0,0.0,584,7,0.3,Employed,College,Home Purchase,0.76,0,2.9,5.98,0.162
2784,38,104580.02,80490.59,71577.01,0.057,65485.69,11197904.24,659,1,5.8,Self-Employed,Bachelor,Wealth Building,0.713,0,1.6,10.08,0.19
2785,27,35586.23,21971.55,0.0,0.0,178354.79,670462.74,531,9,3.6,Self-Employed,Master,Home Purchase,0.743,0,2.0,7.24,0.215
2786,30,79503.29,59425.03,8395.61,0.009,230135.51,2286654.31,724,6,4.8,Employed,College,Retirement,0.85,0,1.0,13.87,0.121
2787,30,58307.76,33072.9,13614.0,0.019,16715.18,418229.38,627,4,2.2,Employed,High School,Education,0.868,0,1.4,1.44,0.15
2788,46,123429.1,89752.63,0.0,0.0,200166.96,457192.11,553,4,1.3,Self-Employed,Bachelor,Retirement,0.883,0,2.7,3.84,0.137
2789,47,252285.16,225919.27,59732.47,0.02,109134.91,360433.94,522,5,0.0,Employed,Bachelor,Emergency Fund,0.922,0,1.7,5.38,0.123
2790,43,26565.78,20931.84,34765.93,0.109,115388.52,391905.09,636,2,1.0,Employed,Bachelor,Emergency Fund,0.642,0,1.9,9.34,0.272
2791,35,106992.95,68276.26,0.0,0.0,223188.33,504469.56,640,5,2.2,Employed,College,Education,0.766,0,1.5,7.66,0.155
2792,18,88248.06,65178.24,438904.28,0.414,85131.67,1049033.39,598,2,3.3,Self-Employed,High School,Home Purchase,0.938,0,2.1,4.5,0.284
2793,43,157934.88,104853.0,374705.83,0.198,70396.9,285036.13,700,4,0.8,Employed,College,Emergency Fund,0.772,1,2.8,3.08,0.209
2794,42,114603.96,80358.24,25136.53,0.018,695600.85,4278156.95,684,10,0.4,Self-Employed,Bachelor,Wealth Building,0.707,0,2.3,13.29,0.168
2795,37,58315.4,37972.56,0.0,0.0,186141.5,297239.04,655,5,0.7,Employed,Bachelor,Education,0.854,0,1.2,5.3,0.14
2796,39,78957.28,53323.78,104520.41,0.11,16946.89,73728.25,557,6,1.3,Employed,Bachelor,Retirement,0.726,0,2.1,7.47,0.238
2797,26,56544.43,41380.0,126662.65,0.187,17171.58,77829.46,575,6,0.5,Self-Employed,High School,Wealth Building,0.769,0,2.1,6.67,0.26
2798,31,209652.15,115517.54,32942.57,0.013,1561437.92,5907120.68,510,9,0.5,Employed,High School,Education,0.972,0,1.7,12.92,0.112
2799,26,100199.47,54871.05,0.0,0.0,277491.86,1261224.71,630,4,0.1,Employed,High School,Wealth Building,0.927,1,2.4,7.85,0.111
2800,33,373559.84,183686.33,13419.42,0.003,585433.05,2804473.7,706,5,5.8,Employed,Bachelor,Education,0.811,0,1.1,6.74,0.096
2801,43,94611.8,43517.58,59142.29,0.052,534187.69,2419377.87,528,6,0.7,Self-Employed,College,Retirement,0.848,0,1.9,5.99,0.181
2802,39,60121.05,31107.09,50370.17,0.07,353653.17,699358.69,593,4,5.2,Self-Employed,PhD,Home Purchase,0.894,0,1.9,5.91,0.17
2803,24,34214.33,24768.42,38724.8,0.094,166712.24,230458.82,644,6,1.7,Employed,College,Education,0.608,0,1.9,8.92,0.268
2804,53,27939.65,15816.13,0.0,0.0,77744.43,391656.52,705,2,3.0,Self-Employed,College,Emergency Fund,0.739,0,1.2,7.72,0.181
2805,36,32568.63,25307.2,0.0,0.0,129691.15,480581.97,502,7,0.2,Employed,Bachelor,Retirement,0.687,0,2.3,9.21,0.241
